TSC;Land;InvoiceYear;InvoiceSeries;InvoiceNumber;PositionOnInvoice;CustomerNumber;CustomerName;InvoiceType;DocumentType;NonBillable;BillingStatus;InvoiceDate;DeliveryDate;LineRegistrationDate;Quantity;SalesPriceValue;DocumentNetAmount;DocumentVatAmount;DocumentGrossAmount;SalesCurrency
"TRES";"Spanien";"2025";"REG";"20242405";"50";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";1.000000;29.400000;1649.400000;346.370000;1995.770000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242405";"60";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";4.000000;216.000000;1649.400000;346.370000;1995.770000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242405";"70";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";4.000000;108.000000;1649.400000;346.370000;1995.770000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242405";"80";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";7.000000;350.000000;1649.400000;346.370000;1995.770000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242405";"90";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";7.000000;350.000000;1649.400000;346.370000;1995.770000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242405";"100";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";1.000000;15.000000;1649.400000;346.370000;1995.770000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242406";"10";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";7.000000;756.000000;756.000000;158.760000;914.760000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242407";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-19";"2025-09-19";10.000000;1870.000000;1870.000000;392.700000;2262.700000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242408";"10";"302316";"SUMELEC BILBAO S.L";"0";"Invoice";"0";"-1";"2025-09-19";"2025-09-18";"2025-09-18";1.000000;52.000000;52.000000;10.920000;62.920000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242409";"20";"301575";"ROLEN TECHNOLOGIES & PRODUCTS, S.L.";"0";"Invoice";"0";"-1";"2025-09-22";"2025-09-22";"2025-09-22";81.000000;3240.000000;3255.000000;683.550000;3938.550000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242409";"30";"301575";"ROLEN TECHNOLOGIES & PRODUCTS, S.L.";"0";"Invoice";"0";"-1";"2025-09-22";"2025-09-22";"2025-09-22";1.000000;15.000000;3255.000000;683.550000;3938.550000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242410";"10";"302465";"BARAT ALTE TECHNOLOGIES, S.L.";"0";"Invoice";"0";"-1";"2025-09-22";"2025-09-22";"2025-09-22";30.000000;1417.500000;1417.500000;297.680000;1715.180000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"1";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"2";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"3";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"4";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"5";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"6";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"7";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"8";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"9";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;330.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"10";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;330.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"11";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;320.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"12";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;320.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"13";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;320.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"14";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;320.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"15";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";4.000000;640.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"16";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";4.000000;640.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"17";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";3.000000;171.600000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"18";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";3.000000;171.600000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"19";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";3.000000;171.600000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"20";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"21";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;114.400000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"22";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";3.000000;171.600000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"23";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";3.000000;171.600000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"24";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;300.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"25";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;300.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"26";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";2.000000;300.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"27";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;145.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"28";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;145.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"29";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;145.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"30";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;145.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"31";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;145.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"32";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;240.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"33";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;350.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"34";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";4.000000;500.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"35";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;38.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"36";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;450.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"37";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";10.000000;5.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"38";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;225.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"39";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;450.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"40";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;140.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"41";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;140.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024306";"42";"302609";"ECFA SRL";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";0.000000;0.000000;9385.000000;0.000000;9385.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024307";"10";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;75.000000;75.000000;0.000000;75.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024307";"10";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;75.000000;1665.000000;0.000000;1665.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024307";"20";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";5.000000;725.000000;1665.000000;0.000000;1665.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024307";"30";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";5.000000;725.000000;1665.000000;0.000000;1665.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024307";"40";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;140.000000;1665.000000;0.000000;1665.000000;"EUR"
"TRES";"Spanien";"2025";"REC";"32";"10";"301059";"TEQMA, TECNOLOGIAS Y EQUIPOS";"2";"Credit Note";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";-3.000000;-690.000000;-690.000000;-144.900000;-834.900000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242411";"10";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-22";"2025-09-22";1.000000;350.000000;350.000000;73.500000;423.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242412";"10";"302303";"M.LAGO S.A";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;240.000000;240.000000;50.400000;290.400000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242413";"10";"301174";"TEKENER, S.A.";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";10.000000;595.000000;595.000000;124.950000;719.950000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242414";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";1.000000;75.000000;75.000000;15.750000;90.750000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242415";"10";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";45.000000;2025.000000;2250.000000;472.500000;2722.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242415";"20";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-09-23";"2025-09-23";"2025-09-23";5.000000;225.000000;2250.000000;472.500000;2722.500000;"EUR"
"TRES";"Spanien";"2025";"PRO";"32";"10";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";200.000000;4480.000000;11200.000000;2352.000000;13552.000000;"EUR"
"TRES";"Spanien";"2025";"PRO";"32";"20";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";300.000000;6720.000000;11200.000000;2352.000000;13552.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"10";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-23";"2025-09-23";1.000000;193.600000;387.200000;81.310000;468.510000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"10";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-18";"2025-09-18";3.000000;139.500000;139.500000;29.300000;168.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"10";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-16";"2025-09-16";100.000000;4650.000000;4650.000000;976.500000;5626.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"20";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-23";"2025-09-23";1.000000;193.600000;387.200000;81.310000;468.510000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"220";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-18";"2025-09-18";0.000000;0.000000;139.500000;29.300000;168.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"230";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-18";"2025-09-18";3.000000;139.500000;139.500000;29.300000;168.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"350";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-15";"2025-09-15";0.000000;0.000000;139.500000;29.300000;168.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242416";"360";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-15";"2025-09-15";3.000000;139.500000;139.500000;29.300000;168.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242417";"100";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";0.000000;0.000000;400.000000;84.000000;484.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242417";"110";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";2.000000;200.000000;400.000000;84.000000;484.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242417";"120";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";0.000000;0.000000;400.000000;84.000000;484.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242417";"130";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";2.000000;200.000000;400.000000;84.000000;484.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242418";"10";"301067";"CELTRONIC, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";10.000000;3078.000000;3528.000000;740.880000;4268.880000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242418";"20";"301067";"CELTRONIC, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";1.000000;450.000000;3528.000000;740.880000;4268.880000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242419";"10";"301067";"CELTRONIC, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";2.000000;280.000000;280.000000;58.800000;338.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242420";"10";"302316";"SUMELEC BILBAO S.L";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";1.000000;52.000000;52.000000;10.920000;62.920000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242421";"30";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";1.000000;96.000000;96.000000;20.160000;116.160000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242422";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";2.000000;192.000000;192.000000;40.320000;232.320000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242423";"40";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";0.000000;0.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242423";"50";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";3.000000;141.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242424";"10";"302052";"ATLANTIC SPARE PARTS";"0";"Invoice";"0";"-1";"2025-09-24";"2025-09-24";"2025-09-24";2.000000;1462.500000;1462.500000;0.000000;1462.500000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024308";"10";"302218";"Hitachi Energy Peru S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";3.000000;2685.000000;2970.000000;0.000000;2970.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024308";"20";"302218";"Hitachi Energy Peru S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;285.000000;2970.000000;0.000000;2970.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024309";"10";"302518";"INSTRUPROCESOS S.A.";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;158.000000;158.000000;0.000000;158.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024309";"20";"302518";"INSTRUPROCESOS S.A.";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";0.000000;0.000000;158.000000;0.000000;158.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024310";"10";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";15.000000;905.950000;1456.160000;0.000000;1456.160000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024310";"20";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";15.000000;164.380000;1456.160000;0.000000;1456.160000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024310";"30";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";15.000000;95.830000;1456.160000;0.000000;1456.160000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024310";"40";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;290.000000;1456.160000;0.000000;1456.160000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024311";"10";"302319";"PROJECT PARTNER SAS";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;150.000000;150.000000;0.000000;150.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024311";"20";"302319";"PROJECT PARTNER SAS";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";0.000000;0.000000;150.000000;0.000000;150.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242425";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";2.000000;57.000000;57.000000;11.970000;68.970000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242426";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;32.500000;32.500000;6.830000;39.330000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242427";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;32.500000;32.500000;6.830000;39.330000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242428";"10";"301243";"FLUITECNIK";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";6.000000;165.000000;165.000000;34.650000;199.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242429";"10";"301493";"RED ELÉCTRICA DE ESPAÑA, S.A.U.";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";10.000000;6300.000000;37800.000000;7938.000000;45738.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242429";"20";"301493";"RED ELÉCTRICA DE ESPAÑA, S.A.U.";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";50.000000;31500.000000;37800.000000;7938.000000;45738.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242430";"10";"302449";"SUTEC S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";39.000000;7995.000000;8010.000000;1682.100000;9692.100000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242430";"15";"302449";"SUTEC S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";0.000000;0.000000;8010.000000;1682.100000;9692.100000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242430";"20";"302449";"SUTEC S.A";"0";"Invoice";"0";"-1";"2025-09-25";"2025-09-25";"2025-09-25";1.000000;15.000000;8010.000000;1682.100000;9692.100000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242431";"10";"301895";"Sumelec Navarra, S.L.";"0";"Invoice";"0";"-1";"2025-09-26";"2025-09-26";"2025-09-26";2.000000;410.400000;410.400000;86.180000;496.580000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242432";"20";"301247";"GLUAL ENERGY, S.L.";"0";"Invoice";"0";"-1";"2025-09-26";"2025-09-26";"2025-09-26";150.000000;18150.000000;18150.000000;3811.500000;21961.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242433";"10";"302592";"FLUIDSERVI OLEOHIDRAULICA S.L.";"0";"Invoice";"0";"-1";"2025-09-26";"2025-09-26";"2025-09-26";1.000000;378.000000;378.000000;79.380000;457.380000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024312";"10";"302607";"P&O DOMINICANA SERVICIOS MARITIMOS";"0";"Invoice";"0";"-1";"2025-09-29";"2025-09-29";"2025-09-29";7.000000;1295.000000;1295.000000;0.000000;1295.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024312";"20";"302607";"P&O DOMINICANA SERVICIOS MARITIMOS";"0";"Invoice";"0";"-1";"2025-09-29";"2025-09-29";"2025-09-29";0.000000;0.000000;1295.000000;0.000000;1295.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242434";"10";"302501";"MQFERTIRRIGACION";"0";"Invoice";"0";"-1";"2025-09-29";"2025-09-29";"2025-09-29";75.000000;3750.000000;4750.000000;997.500000;5747.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242434";"20";"302501";"MQFERTIRRIGACION";"0";"Invoice";"0";"-1";"2025-09-29";"2025-09-29";"2025-09-29";5.000000;250.000000;4750.000000;997.500000;5747.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20242434";"30";"302501";"MQFERTIRRIGACION";"0";"Invoice";"0";"-1";"2025-09-29";"2025-09-29";"2025-09-29";15.000000;750.000000;4750.000000;997.500000;5747.500000;"EUR"
